Id,Y
5955,1
5956,1
5959,1
5960,1
5961,1
5962,1
5965,1
5968,1
5971,1
5973,1
5974,1
5975,1
5979,1
5980,1
5985,1
5987,1
5988,1
5989,1
5990,1
5991,1
5992,1
5994,1
5997,1
5998,1
5999,1
6000,1
6003,1
6004,1
6005,1
6007,1
6008,0
6009,0
6010,1
6011,1
6012,1
6014,1
6019,1
6021,1
6022,1
6023,1
6024,1
6025,1
6028,1
6029,1
6030,1
6031,1
6032,1
6033,1
6034,1
6035,1
6036,1
6037,1
6038,1
6039,1
6040,1
6041,1
6042,1
6043,1
6044,1
6045,1
6046,1
6047,1
6048,1
6049,1
6051,1
6054,1
6056,1
6057,1
6064,1
6066,1
6071,1
6073,1
6074,1
6075,1
6077,1
6081,1
6083,1
6089,1
6090,1
6092,1
6094,1
6095,1
6099,1
6100,0
6101,1
6102,1
6103,1
6104,1
6106,1
6107,1
6109,1
6110,1
6111,0
6114,1
6116,1
6117,1
6118,1
6124,1
6126,1
6127,1
6128,1
6129,1
6130,1
6131,0
6132,0
6133,1
6134,1
6135,1
6136,1
6137,1
6138,1
6140,1
6141,1
6188,1
6189,1
6190,1
6191,1
6195,1
6197,0
6198,1
6199,0
6200,0
6201,0
6202,0
6203,1
6204,0
6205,0
6206,0
6207,1
6208,1
6209,1
6210,1
6211,0
6212,0
6214,1
6215,0
6217,0
6218,1
6219,1
6220,1
6221,1
6222,1
6223,1
6224,0
6225,1
6226,1
6228,1
6229,1
6231,1
6232,1
6233,1
6235,1
6236,1
6238,1
6243,1
6244,1
6245,1
6246,1
6247,1
6248,1
6249,1
6250,1
6251,1
6252,1
6253,1
6254,1
6255,1
6256,1
6257,1
6265,1
6266,1
6267,1
6268,1
6269,1
6270,0
6271,1
6272,1
6273,1
6274,1
6275,1
6276,1
6277,1
6278,1
6279,1
6280,1
6281,1
6282,1
6285,1
6286,1
6289,1
6290,1
6293,1
6294,1
6295,1
6296,1
6297,1
6298,1
6299,1
6300,1
6301,1
6302,0
6303,0
6304,1
6305,0
6307,1
9800,1
9801,1
9805,1
9807,1
9808,1
9810,1
9812,1
9813,1
9814,1
9817,1
9820,1
9823,1
9825,1
9826,1
9829,1
9839,1
9840,1
9841,1
9855,1
9856,1
9857,1
9858,1
9859,1
9860,1
9861,1
9862,1
9863,1
9864,1
9865,1
9866,1
9869,1
9870,1
9871,1
9872,1
9873,1
9875,1
9876,1
9877,0
9878,1
9880,1
9881,1
9882,1
9883,1
9884,1
9885,0
9890,1
9891,1
9892,1
9893,1
9895,1
9897,1
9898,1
9899,1
9900,1
9901,1
9903,1
9904,1
9905,1
9906,1
9907,1
9908,1
9909,1
9910,1
9911,1
9914,1
9915,1
9918,1
9919,1
9920,1
9921,1
9922,1
9926,1
9927,1
9933,1
9934,1
9935,1
9936,1
9938,1
9940,1
9942,1
9944,1
9948,1
9949,1
9950,1
9951,1
9954,1
9955,1
9961,1
9962,1
9965,1
9966,1
9968,1
9970,1
9971,1
9972,1
9974,1
9975,1
9976,1
9977,1
9978,1
9979,1
9980,1
9981,1
9982,1
9983,1
9986,1
9987,1
9988,1
9989,1
9990,1
9991,1
9992,1
9993,1
9994,1
9995,1
9999,1
10000,1
10002,0
10003,1
10004,0
10005,0
10006,1
10008,0
10011,1
10012,1
10013,1
10015,1
10016,1
10017,1
10021,1
10023,0
10024,0
10026,1
10027,0
10028,0
10030,1
10032,1
10033,1
10034,1
10035,1
10038,0
10039,0
10040,0
10045,1
10047,0
10048,0
10049,0
10053,1
10056,1
10057,1
10058,0
10060,0
10061,1
10063,1
10064,1
10066,1
10067,1
10068,1
10069,0
10070,1
10072,1
10075,0
10076,1
10077,1
10078,1
10079,1
10081,1
10083,1
10086,1
10088,1
10089,1
10090,1
10091,1
10095,1
10096,1
10097,0
10098,1
10099,1
10100,0
10101,1
10105,0
10108,1
10109,1
10110,1
10111,1
10112,1
10113,1
10114,1
10115,1
10116,1
10117,1
10118,1
10119,1
10120,1
10122,1
10123,1
10126,1
10127,1
10128,1
10129,1
10130,1
10131,0
10132,0
10133,0
10134,0
10135,1
10137,0
10138,0
10139,1
10140,0
10141,0
10142,1
10143,1
10144,0
10145,0
10146,1
10147,1
10148,1
10149,1
10150,1
10151,1
10152,0
10153,1
10154,1
10155,1
10156,0
10157,1
10158,1
10159,1
10160,1
10161,0
10162,0
10166,1
10167,0
10168,0
10171,0
10173,1
10174,0
10184,0
10185,1
10186,1
10187,1
10188,1
10189,1
10190,1
10191,1
10192,1
10193,1
10194,1
10195,1
10196,1
10197,1
10204,1
10213,0
10214,0
10220,0
10221,0
10222,0
10223,0
10224,0
10225,0
10228,0
10229,0
10230,0
10232,0
10233,0
10236,0
10237,1
10238,0
10239,0
10240,0
10241,0
10242,0
10243,0
10244,0
10247,0
10249,1
10250,1
10251,0
10252,1
10254,1
10255,1
10256,1
10257,1
10258,1
10260,1
10261,1
10262,1
10265,1
10266,1
10267,1
10268,1
10269,1
10270,1
10271,1
10272,1
10273,1
10274,1
10275,1
10276,1
10277,1
10279,1
10281,1
10282,1
10283,1
10284,1
10285,1
10286,1
10287,1
10288,1
10289,0
10290,0
10292,1
10293,1
10296,1
10297,0
10298,1
10299,0
10300,0
10301,0
10302,0
10303,1
10305,0
10306,0
10307,0
10309,1
10311,1
10312,1
10313,1
10314,1
10318,1
10319,1
10321,1
10323,1
10324,1
10325,1
10330,0
10331,0
10332,0
10333,0
10334,1
10335,1
10336,0
10339,1
10340,1
10343,1
10345,0
10346,1
10347,1
10349,1
10351,1
10354,1
10355,1
10356,0
10362,1
10365,1
10372,0
10373,0
10374,0
10375,0
10376,0
10377,0
10378,0
10379,0
10380,0
10381,0
10382,0
10383,0
10384,0
10385,0
10386,0
10387,0
10388,0
10389,0
10391,0
10392,0
10393,0
10394,1
10395,0
10397,0
10400,1
10401,1
10402,1
10403,1
10405,0
10408,0
10409,0
10411,0
10414,0
10420,0
10421,0
10422,0
10425,0
10426,0
10430,0
10431,1
10445,1
10446,0
10449,0
10450,1
10451,0
10452,1
10453,1
10454,1
10455,1
10456,1
10457,1
10459,1
10460,1
10461,1
10463,1
10464,1
10465,0
10466,1
10467,0
10468,1
10471,1
10473,1
10475,0
10477,1
10478,0
10479,0
10481,0
10484,0
10487,0
10490,1
10491,0
10492,0
10495,0
10498,0
10499,0
10501,0
10502,1
10503,1
10505,1
10506,1
10507,1
10508,1
10509,1
10510,1
10511,1
10512,1
10515,1
10517,1
10518,1
10521,0
10525,0
10528,1
10530,0
10531,0
10532,0
10534,0
10535,0
10536,1
10537,1
10540,1
10541,0
10542,1
10546,1
10547,0
10560,0
10561,1
10565,0
10566,1
10567,1
10568,0
10569,0
10572,0
10573,0
10575,0
10577,0
10578,0
10579,0
10580,0
10581,0
10582,0
10583,1
10584,1
10585,1
10586,0
10588,0
10595,0
10596,0
10597,1
10598,1
10599,1
10600,1
10601,1
10603,1
10605,0
10607,0
10609,1
10610,1
10611,1
10612,1
10614,1
10615,0
10620,0
10621,0
10624,0
10625,1
10628,0
10629,0
10630,0
10632,0
10633,0
10634,0
10635,0
10636,0
10637,0
10638,0
10639,0
10640,0
10642,0
10643,0
10644,0
10647,0
10648,1
10649,1
10650,1
10651,0
10652,0
10653,0
10654,0
10656,0
10662,0
10664,0
10670,1
10675,0
10680,1
10683,1
10684,1
10687,0
10691,1
10692,1
10694,1
10695,1
10696,1
10697,1
10699,1
10700,1
10701,1
10702,1
10712,0
10718,1
10719,1
10720,1
10730,1
10731,1
10740,1
10743,1
10744,1
10745,1
10746,1
10747,1
10748,1
10749,1
10759,1
10766,1
10769,1
10772,1
10773,1
10774,1
10775,1
10776,1
10779,1
10785,1
10790,0
10791,0
10792,0
10793,0
10794,0
10795,0
10796,0
10798,0
10799,0
10802,1
10803,0
10804,0
10807,0
10813,0
10820,0
10821,0
10823,1
10824,1
10826,0
10827,0
10828,1
10833,1
10836,1
10837,1
10839,1
10842,1
10846,1
10848,1
10849,1
10856,1
10857,1
10861,1
10862,1
10863,1
10870,1
10871,1
10874,1
10877,0
10881,1
10886,1
10887,1
10888,1
10889,1
10890,1
10891,1
10892,1
10893,1
10894,1
10895,1
10896,1
10897,1
10898,1
10899,1
10900,1
10901,1
10902,1
10903,1
10904,1
10905,1
10906,1
10907,1
10908,0
10909,1
10910,1
10911,1
10912,1
10913,1
10914,1
10915,1
10916,1
10917,1
10918,1
10920,1
10922,1
10923,1
10924,1
10925,1
10926,1
10927,1
10928,0
10929,1
10930,1
10932,1
10933,1
10934,1
10935,0
10936,1
10940,1
10941,1
10942,1
10943,0
10944,1
10945,1
10948,1
10949,1
10950,1
10952,1
10953,1
10954,1
10955,1
10956,1
10958,1
10960,1
10962,1
10964,1
10965,1
10966,1
10967,1
10968,1
10969,1
10972,1
10974,1
10975,1
10976,1
10977,1
10979,1
10980,1
10981,1
10983,1
10984,1
10986,1
10987,1
10988,1
10989,1
10990,1
10992,1
10993,1
10994,1
10997,1
10999,1
11000,1
11001,1
11002,1
11003,1
11004,1
11005,1
11006,1
11007,1
11008,1
11009,1
11010,1
11011,1
11012,1
11013,1
11014,1
11015,1
11016,1
11017,1
11018,1
11019,1
11020,1
11021,1
11022,1
11023,1
11024,0
11025,1
11026,1
11027,1
11028,1
11029,1
11030,1
11031,1
11032,1
11033,1
11034,1
11035,1
11036,1
11037,1
11038,1
11039,1
11040,1
11041,1
11042,1
11043,1
11044,1
11045,1
11046,1
11047,1
11048,1
11049,1
11050,1
11051,1
11052,1
11053,1
11054,1
11055,1
11056,1
11057,1
11058,1
11059,1
11060,1
11061,1
11062,1
11063,1
11064,1
11065,1
11068,1
11069,1
11070,1
11071,1
11072,1
11073,1
11074,1
11075,1
11076,1
11077,1
11080,1
11082,1
11083,1
11084,1
11086,1
11089,1
11091,1
11092,1
11093,1
11094,1
11095,1
11096,1
11097,1
11098,1
11100,1
11101,1
11102,1
11103,1
11104,1
11106,1
11107,1
11108,1
11109,1
11110,1
11112,1
11113,1
11114,1
11116,1
11117,1
11118,1
11119,1
11120,1
11122,1
11125,1
11126,1
11127,1
11128,1
11129,1
11130,1
11131,1
11132,1
11133,1
11135,1
11136,1
11138,0
11139,1
11140,1
11143,0
11145,1
11146,1
11147,1
11149,1
11150,1
11152,1
11153,1
11154,0
11155,0
11156,1
11157,0
11158,1
11160,0
11161,0
11162,1
11163,0
11164,1
11165,0
11166,1
11167,1
11168,0
11169,1
11171,1
11172,1
11173,1
11175,1
11176,1
11177,1
11179,0
11180,0
11181,1
11182,1
11183,1
11184,1
11185,1
11187,1
11188,1
11189,0
11190,1
11192,1
11193,1
11194,1
11196,1
11197,1
11198,1
11199,1
11200,1
11201,1
11202,1
11203,1
11204,1
11205,1
11207,1
11208,1
11210,1
11212,1
11213,1
11214,1
11215,1
11216,1
11217,1
11219,1
11221,0
11225,1
11226,1
11227,1
11228,1
11229,1
11230,1
11231,1
11233,1
11234,1
11236,1
11237,1
11241,1
11242,1
11243,1
11245,1
11246,1
11248,1
11249,1
11252,1
11253,1
11254,1
11255,1
11256,1
11258,1
11259,1
11262,1
11263,1
11269,1
11270,1
11271,1
11273,1
11274,1
11277,0
11278,1
11279,0
11280,0
11281,1
11282,1
11283,1
11285,1
11286,1
11287,0
11289,1
11290,1
11292,1
11293,1
11294,1
11296,1
11297,1
11298,0
11300,1
11301,1
11302,1
11303,1
11304,1
11305,1
11306,1
11307,1
11308,1
11310,1
11311,1
11312,1
11313,1
11316,1
11318,1
11319,1
11321,1
11322,1
11323,1
11324,1
11325,1
11328,0
11332,1
11333,1
11336,0
11340,1
11341,0
11342,1
11343,1
11344,0
11345,0
11346,0
11347,0
11348,1
11350,1
11351,0
11352,0
11353,0
11354,1
11355,1
11356,1
11357,1
11358,1
11359,1
11360,1
11361,1
11362,1
11363,1
11364,1
11365,1
11367,1
11368,1
11369,1
11370,1
11371,1
11372,1
11373,1
11374,1
11376,0
11377,0
11378,0
11379,0
11380,0
11381,1
11382,1
11383,1
11385,1
11387,0
11388,1
11389,1
11391,1
11392,1
11393,1
11394,1
11395,1
11396,0
11397,1
11398,1
11399,1
11400,1
11401,1
11402,0
11403,1
11407,1
11408,1
11409,1
11410,1
11411,1
11412,1
11413,0
11414,1
11415,1
11416,1
11417,1
11418,1
11419,1
11420,1
11421,1
11422,1
11424,1
11425,1
11426,1
11427,1
11428,1
11429,1
11430,1
11431,1
11433,1
11434,1
11435,1
11436,1
11437,1
11438,1
11439,1
11440,1
11441,1
11442,1
11443,1
11444,1
11445,0
11447,1
11448,1
11449,0
11450,1
11451,1
11452,1
11453,1
11454,1
11455,1
11456,1
11457,1
11458,1
11459,1
11461,1
11462,1
11464,1
11465,1
11466,1
11467,0
11469,1
11470,1
11471,1
11472,0
11473,1
11474,1
11475,1
11476,1
11477,1
11478,1
11479,1
11480,1
11481,1
11482,1
11483,1
11484,1
11485,1
11486,0
11487,0
11488,1
11489,1
11490,1
11492,0
11493,1
11494,1
11495,1
11496,1
11497,1
11498,0
11499,1
11500,1
11501,1
11502,1
11503,1
11504,1
11505,1
11506,1
11507,0
11510,1
11511,1
11512,1
11513,1
11514,1
11515,1
11516,1
11517,1
11518,1
11519,1
11520,1
11521,1
11522,1
11523,1
11524,1
11525,1
11526,1
11527,1
11528,1
11529,1
11530,1
11531,1
11532,1
11533,1
11534,1
11535,1
11536,1
11537,1
11538,1
11539,1
11540,1
11541,1
11542,1
11543,1
11544,1
11545,1
11546,1
11547,1
11548,1
11549,1
11550,1
11551,1
11553,1
11554,1
11555,0
11556,0
11557,1
11558,1
11559,1
11560,1
11561,1
11562,1
11563,1
11564,1
11565,1
11566,1
11568,1
11569,1
11570,1
11571,1
11572,1
11573,1
11574,1
11575,1
11576,1
11577,1
11578,1
11579,0
11580,1
11581,1
11582,1
11583,1
11584,1
11585,1
11586,0
11587,1
11588,1
11589,1
11592,1
11593,1
11594,1
11596,1
11597,1
11599,1
11600,1
11601,1
11602,1
11603,1
11605,1
11607,1
11608,0
11609,1
11610,1
11611,1
11612,0
11613,1
11614,0
11615,0
11616,0
11617,1
11618,1
11619,1
11620,1
11621,1
11622,1
11623,1
11624,1
11625,1
11626,0
11627,0
11628,1
11629,1
11630,1
11631,1
11632,1
11633,1
11634,1
11635,1
11636,1
11637,1
11638,1
11639,0
11640,0
11641,0
11642,0
11643,1
11644,1
11645,1
11646,1
11647,1
11648,1
11649,1
11650,1
11651,1
11655,0
11656,0
11657,0
11658,0
11659,0
11661,1
11662,1
11663,0
11664,1
11665,1
11666,1
11667,1
11668,1
11669,1
11670,1
11671,1
11672,1
11673,1
11674,1
11675,1
11676,1
11677,1
11678,1
11679,1
11680,1
11681,1
11682,1
11683,1
11684,1
11685,1
11686,1
11687,0
11688,0
11689,0
11690,1
11691,1
11692,1
11693,1
11694,1
11695,1
11697,1
11703,1
11704,1
11706,1
11707,1
11708,1
11709,0
11711,1
11713,0
11714,1
11715,0
11716,0
11717,0
11718,1
11719,1
11720,1
11721,1
11722,1
11723,0
11724,1
11725,1
11726,1
11727,1
11728,0
11729,1
11730,1
11731,1
11732,1
11733,1
11734,0
11735,0
11736,1
11737,1
11738,1
11739,0
11740,0
11741,1
11742,0
11743,1
11744,1
11746,1
11747,1
11748,1
11749,0
11750,1
11751,1
11752,1
11753,1
11754,1
11755,1
11756,1
11757,1
11758,1
11759,1
11760,0
11761,0
11762,1
11763,1
11764,1
11765,1
11766,1
11767,1
11768,1
11769,1
11770,1
11771,1
11772,1
11773,1
11774,1
11775,1
11776,1
11779,1
11780,0
11781,1
11782,1
11783,1
11784,1
11785,1
11786,1
11787,1
11788,1
11789,1
11790,1
11791,1
11792,0
11793,0
11794,1
11795,1
11796,1
11797,1
11798,1
11799,1
11800,1
11801,1
11802,1
11803,1
11804,1
11805,1
11806,1
11807,1
11808,0
11809,1
11810,0
11811,0
11812,0
11813,1
11814,1
11815,1
11816,1
11817,1
11826,1
11830,1
11831,1
11837,1
11845,1
11846,1
11855,1
11856,1
11857,0
11858,1
11862,1
11863,1
11864,1
11865,1
11866,1
11868,1
11869,1
11876,1
11877,1
11878,1
11879,1
11880,1
11881,1
11882,1
11883,0
11884,1
11885,1
11886,1
11887,1
11888,1
11889,1
11890,1
11891,1
11892,1
11893,1
11895,1
11896,1
11897,1
11898,1
11899,1
11900,1
11901,1
11902,1
11903,1
11904,1
11905,0
11906,1
11907,1
11908,1
11909,1
11910,1
11911,1
11912,1
11913,1
11914,1
11915,1
11916,1
11917,1
11918,1
11919,1
11920,1
11921,1
11922,1
11923,0
11924,0
11925,1
11926,1
11927,0
11928,1
11929,1
11930,1
11931,1
11933,1
11934,1
11935,1
11936,1
11937,1
11938,1
11939,1
11940,1
11941,1
11942,1
11943,1
11944,1
11945,1
11946,1
11947,1
11948,1
11949,1
11950,1
11951,1
11952,1
11953,1
11954,1
11955,1
11956,1
11957,1
11958,1
11959,1
11960,1
11961,1
11962,0
11963,1
11964,1
11965,1
11966,1
11967,1
11968,1
11969,1
11970,0
11971,0
11972,1
11973,1
11974,0
11975,0
11976,1
11977,1
11978,1
11979,1
11980,1
11981,1
11983,1
11984,1
11985,1
11986,0
11987,1
11988,1
11989,1
11990,1
11991,1
11992,1
11993,1
11994,1
11995,1
11996,0
11997,0
11998,1
11999,1
12000,0
12001,0
12002,1
12003,1
12004,1
12005,1
12006,1
12007,1
12008,1
12009,1
12010,1
12011,1
12012,1
12013,1
12014,1
12015,1
12016,1
12017,1
12018,1
12019,1
12020,1
12021,1
12022,1
12024,1
12025,1
12026,1
12028,1
12029,1
12030,1
12031,1
12032,1
12033,1
12034,1
12035,1
12036,0
12037,1
12038,1
12039,1
12040,0
12041,0
12042,0
12043,0
12044,1
12045,1
12046,1
12047,1
12048,1
12049,0
12050,1
12051,0
12052,1
12053,0
12054,0
12055,0
12056,1
12057,1
12058,1
12059,1
12060,1
12062,0
12063,1
12064,0
12065,0
12066,0
12067,1
12068,1
12069,0
12070,0
12071,1
12072,1
12073,0
12074,1
12075,1
12076,1
12078,1
12079,1
12080,0
12081,0
12082,0
12083,0
12084,0
12085,0
12086,1
12087,0
12088,1
12089,1
12090,1
12091,1
12092,0
12093,0
12094,1
12095,1
12096,1
12097,1
12098,1
12099,1
12100,1
12101,1
12102,1
12104,0
12108,1
12109,1
12110,1
12111,1
12112,1
12113,1
12114,0
12115,1
12116,1
12117,1
12118,0
12119,0
12120,1
12121,1
12122,1
12123,1
12124,1
12125,1
12126,1
12127,1
12128,1
12129,1
12130,1
12131,1
12132,1
12133,1
12134,1
12135,0
12136,0
12137,0
12138,0
12139,1
12140,1
12141,1
12142,0
12143,0
12144,1
12145,0
12146,0
12147,0
12148,0
12149,1
12150,1
12151,1
12152,1
12153,0
12154,1
12155,1
12157,0
12158,0
12159,1
12160,1
12161,1
12162,1
12163,1
12164,1
12166,1
12167,1
12168,1
12169,1
12170,1
12171,1
12172,1
12173,1
12174,0
12175,1
12176,1
12177,1
12178,1
12179,0
12180,1
12181,0
12182,1
12183,1
12184,1
12185,1
12186,1
12187,0
12188,0
12189,1
12190,0
12191,1
12192,1
12193,0
12194,1
12195,1
12196,1
12197,1
12198,1
12199,1
12200,1
12201,1
12202,1
12203,1
12204,1
12205,1
12206,1
12207,1
12208,1
12209,1
12210,1
12211,0
12212,0
12213,1
12214,1
12216,0
12217,1
12218,1
12219,1
12220,1
12221,1
12222,1
12223,1
12224,1
12225,1
12226,1
12228,1
12229,1
12230,1
12231,1
12232,1
12233,1
12234,1
12235,1
12236,0
12237,1
12238,1
12239,1
12240,1
12241,1
12242,1
12243,1
12244,1
12245,1
12246,1
12247,1
12248,1
12249,1
12250,1
12251,1
12252,1
12253,1
12254,1
12255,1
12256,1
12257,1
12258,1
12259,1
12260,1
12261,1
12262,1
12263,1
12264,1
12265,0
12266,1
12267,0
12268,1
12269,1
12270,1
12271,0
12272,0
12273,0
12274,0
12275,0
12276,1
12277,0
12280,1
12281,1
12282,1
12283,0
12284,1
12286,1
12287,1
12288,1
12289,1
12291,1
12292,1
12293,1
12295,1
12296,1
12299,1
12300,1
12301,1
12302,1
12303,1
12304,1
12305,1
12306,1
12307,1
12308,1
12309,1
12310,1
12311,1
12312,1
12313,1
12314,1
12315,1
12316,1
12317,1
12318,1
12319,1
12321,0
12322,1
12323,0
12324,1
12325,1
12326,1
12327,1
12328,1
12329,1
12330,1
12331,1
12332,1
12333,1
12334,1
12335,1
12336,1
12337,1
12338,1
12339,1
12340,1
12344,1
12345,1
12348,1
12350,1
12351,1
12352,1
12353,1
12354,1
12355,1
12356,1
12357,1
12358,1
12359,1
12360,1
12361,1
12362,1
12363,1
12364,1
12365,1
12366,0
12367,1
12368,0
12369,0
12370,0
12371,0
12372,1
12373,1
12375,1
12376,1
12378,1
12379,1
12380,1
12381,1
12382,1
12383,1
12384,1
12385,1
12386,1
12387,1
12388,1
12389,0
12390,1
12391,1
12392,1
12393,1
12394,1
12395,0
12396,1
12397,1
12398,1
12399,1
12400,1
12401,1
12402,1
12403,0
12404,0
12405,0
12406,0
12407,0
12408,1
12409,1
12410,1
12411,1
12412,1
12413,1
12414,1
12415,1
12416,1
12417,1
12418,1
12419,1
12420,1
12421,1
12422,1
12423,1
12424,1
12425,1
12426,1
12427,1
12428,1
12429,1
12430,1
12431,1
12432,1
12433,1
12434,1
12435,1
12436,0
12437,1
12438,1
12439,1
12440,1
12441,0
12442,0
12443,1
12444,1
12445,1
12447,0
12448,0
12449,1
12450,0
12451,1
12452,1
12453,1
12454,1
12455,1
12456,1
12457,0
12458,1
12459,0
12460,1
12461,1
12462,1
12463,1
12464,1
12465,1
12466,1
12467,1
12469,0
12470,1
12471,1
12472,1
12473,1
12474,0
12475,0
12476,1
12477,1
12478,0
12479,0
12480,0
12481,1
12482,1
12483,0
12484,1
12485,1
12486,1
12487,1
12488,1
12489,1
12490,1
12491,1
12492,1
12493,1
12494,1
12495,1
12496,1
12497,0
12498,0
12499,0
12500,1
12501,1
12502,1
12503,1
12504,1
12505,1
12506,1
12507,1
12508,1
12509,1
12510,1
12511,1
12512,1
12513,1
12515,0
12516,0
12517,0
12518,1
12519,1
12520,0
12521,0
12522,0
12523,1
12524,1
12525,1
12526,1
12527,1
12528,1
12529,1
12530,1
12531,1
12532,1
12533,1
12534,0
12535,1
12536,0
12537,1
12538,1
12539,1
12540,1
12541,1
12542,1
12543,1
12544,1
12545,1
12546,1
12547,1
12548,1
12549,1
12550,0
12551,1
12552,1
12553,1
12554,1
12555,0
12556,1
12557,1
12560,1
12563,1
12564,1
12565,1
12566,1
12567,0
12568,1
12569,1
12570,1
12571,1
12572,1
12573,0
12574,1
12575,0
12576,1
12577,0
12578,1
12579,0
12580,1
12581,1
12584,1
12585,1
12586,0
12587,1
12588,1
12589,1
12590,1
12591,1
12592,1
12593,1
12594,1
12595,1
12596,1
12597,1
12598,1
12599,1
12600,1
12601,1
12602,0
12603,1
12604,1
12605,1
12606,1
12607,1
12608,0
12609,0
12610,0
12611,1
12612,1
12613,1
12614,1
12615,1
12616,1
12617,1
12618,1
12619,1
12620,1
12621,1
12622,1
12623,1
12624,1
12625,1
12626,1
12627,1
12628,1
12629,1
12630,1
12631,1
12632,1
12633,1
12634,1
12635,1
12636,1
12637,1
12638,1
12639,1
12640,1
12641,1
12642,1
12643,1
12644,1
12645,1
12646,1
12647,1
12648,1
12649,1
12650,1
12651,1
12652,1
12653,1
12654,1
12655,1
12656,1
12657,0
12658,0
12659,1
12660,1
12661,1
12662,1
12663,1
12664,1
12665,1
12666,1
12667,0
12668,0
12670,1
12671,1
12672,0
12673,1
12674,1
12675,1
12676,1
12677,1
12678,0
12679,1
12680,1
12681,1
12682,1
12683,1
12684,1
12685,1
12686,1
12687,1
12689,1
12690,1
12691,1
12692,1
12693,1
12694,1
12695,1
12696,1
12697,1
12698,1
12699,1
12700,1
12701,1
12702,1
12703,1
12704,1
12705,1
12706,1
12707,0
12708,0
12709,0
12710,0
12711,0
12712,1
12713,1
12714,1
12715,1
12716,1
12717,1
12718,0
12719,0
12720,0
12721,1
12722,1
12723,1
12724,1
12725,1
12726,1
12727,1
12728,1
12729,1
12730,1
12731,1
12732,1
12733,1
12734,0
12735,1
12736,1
12737,1
12738,1
12739,1
12740,1
12742,1
12743,1
12744,0
12745,0
12746,1
12747,1
12748,1
12749,1
12750,1
12751,1
12752,1
12753,1
12754,1
12755,1
12757,0
12758,0
12759,1
12760,1
12761,1
12762,1
12763,1
12765,1
12766,0
12767,0
12768,1
12769,1
12770,1
12771,0
12772,0
12773,1
12774,1
12775,1
12776,1
12777,1
12778,1
12779,1
12780,1
12781,1
12782,1
12783,1
12784,1
12785,1
12786,1
12787,1
12788,1
12789,1
12790,1
12791,1
12792,1
12793,1
12794,1
12795,1
12796,0
12797,1
12798,1
12799,1
12800,1
12801,1
12802,1
12803,1
12804,1
12805,1
12806,1
12807,1
12808,1
12809,1
12810,0
12811,1
12812,0
12813,0
12814,1
12815,1
12816,1
12817,1
12818,1
12819,1
12820,1
12821,1
12822,1
12823,1
12824,1
12825,1
12826,1
12827,1
12828,1
12829,1
12830,1
12831,1
12832,1
12833,1
12834,1
12835,1
12836,1
12837,1
12838,1
12840,1
12841,1
12842,1
12843,1
12844,1
12845,1
12846,1
12847,1
12848,0
12849,1
12850,1
12851,1
12852,1
12853,0
12854,0
12855,1
12856,1
12857,1
12858,1
12859,1
12860,1
12861,1
12862,1
12863,1
12864,1
12865,1
12866,1
12867,1
12868,1
12869,1
12870,1
12871,1
12872,1
12873,1
12874,1
12875,1
12876,1
12877,1
12878,1
12879,1
12880,1
12881,1
12882,1
12883,1
12884,1
12885,1
12886,1
12887,1
12888,1
12889,1
12890,1
12891,1
12892,1
12893,1
12894,1
12895,1
12896,1
12897,1
12898,1
12899,0
12900,0
12901,1
12902,1
12903,1
12904,1
12905,1
12906,1
12907,1
12908,1
12909,1
12910,1
12911,1
12912,1
12913,1
12914,1
12915,1
12916,1
12917,1
12918,1
12919,0
12920,0
12921,0
12922,1
12923,0
12924,1
12925,1
12926,1
12927,0
12928,0
12929,1
12930,1
12931,1
12932,0
12933,0
12934,0
12935,0
12936,0
12937,0
12938,0
12939,0
12940,1
12941,1
12942,1
12943,1
12944,1
12945,1
12946,1
12947,1
12948,1
12949,1
12950,0
12951,0
12952,0
12953,1
12954,1
12955,1
12956,1
12957,1
12958,1
12959,1
12960,1
12961,1
12962,1
12963,1
12964,1
12965,1
12966,1
12967,1
12968,1
12969,1
12970,1
12971,1
12972,1
12973,1
12974,1
12975,1
12976,1
12977,1
12978,1
12979,1
12980,1
12981,1
12982,1
12983,1
12984,1
12985,1
12986,0
12987,1
12988,1
12989,0
12990,1
12991,1
12992,1
12993,1
12994,1
12995,1
12996,1
12997,1
12998,0
12999,0
13000,1
13002,1
13004,1
13005,1
13007,1
13009,0
13010,0
13011,1
13018,1
13019,1
13020,1
13021,1
13022,1
13023,1
13024,1
13029,1
13034,1
13035,1
13036,1
13039,1
13040,1
13041,1
13042,1
13044,1
13045,1
13046,1
13047,1
13049,1
13051,1
13052,1
13053,1
13054,1
13055,1
13056,1
13057,1
13058,1
13059,1
13062,1
13063,0
13065,1
13067,1
13068,1
13069,1
13072,1
13074,1
13075,1
13076,1
13078,1
13079,1
13081,1
13083,1
13086,1
13088,1
13089,1
13091,1
13092,1
13093,1
13094,1
13095,1
13096,1
13097,1
13098,1
13099,1
13100,1
13101,1
13102,1
13103,1
13104,1
13105,1
13106,1
13107,1
13108,1
13110,1
13111,1
13112,1
13113,1
13114,1
13115,1
13116,1
13117,1
13118,1
13119,1
13120,1
13121,0
13122,1
13124,1
13125,0
13126,1
13127,1
13128,1
13129,1
13130,1
13131,1
13132,1
13133,1
13134,1
13136,1
13137,1
13138,1
13139,1
13140,1
13141,1
13142,1
